Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,"ВВП на душу населения в ценах и ППС (США) текущего года, долл. США"
Croatia,HRV,2017,18.743995,1.551263,10.012453,5.432159,1.287251,0.311593,0.149275,4.470875,27908
Croatia,HRV,2018,17.724152,1.448575,9.585512,5.042393,1.210718,0.284635,0.152318,4.260117,29811
Croatia,HRV,2019,17.857446,1.677532,9.321468,5.244501,1.184111,0.286938,0.142896,4.324096,33086
Croatia,HRV,2020,16.870528,1.423842,8.273147,5.519125,1.212949,0.288184,0.153282,4.117908,31642
Croatia,HRV,2021,17.701451,1.685619,9.05049,5.310927,1.212949,0.288184,0.153282,4.359818,36977
Cyprus,CYP,1995,5.874107,0.047782,5.030321,0.001541,0.751019,0,0.043444,6.811206,17085
Cyprus,CYP,1996,6.224288,0.043003,5.327441,0.001378,0.810857,0,0.04161,7.072589,17314
Cyprus,CYP,1997,6.31209,0.045392,5.446334,0.001101,0.780066,0,0.039196,7.033196,17778
Cyprus,CYP,1998,6.609144,0.062116,5.769348,0.000836,0.739513,0,0.037332,7.225793,18758
Cyprus,CYP,1999,6.875935,0.071672,6.021149,0.000917,0.740096,0,0.042101,7.380781,19662
Cyprus,CYP,2000,7.122416,0.117065,6.200932,0.001672,0.762708,0,0.04004,7.51122,21292
Cyprus,CYP,2001,6.996583,0.126621,6.083116,0.000167,0.745044,0,0.041635,7.251623,22870
Cyprus,CYP,2002,7.185924,0.126621,6.239885,0.000419,0.765985,0,0.053014,7.316196,23557
Cyprus,CYP,2003,7.576801,0.126621,6.627983,0.000731,0.750984,0,0.070482,7.57415,24281
Cyprus,CYP,2004,7.803428,0.137379,6.780155,0.000947,0.807692,0,0.077255,7.660303,25945
Cyprus,CYP,2005,7.957711,0.152322,6.943949,0.000967,0.788178,0,0.072296,7.673323,27763
Cyprus,CYP,2006,8.185408,0.150668,7.131202,0.001166,0.821001,0,0.081372,7.755461,30015
Cyprus,CYP,2007,8.504782,0.118531,7.486826,0.001106,0.812413,0,0.085907,7.919728,32889
Cyprus,CYP,2008,8.717247,0.11064,7.705067,0.000537,0.818201,0,0.082803,7.979977,34830
Cyprus,CYP,2009,8.471739,0.05884,7.685023,0.001139,0.673105,0,0.053632,7.625506,33884
Cyprus,CYP,2010,8.102698,0.070807,7.441171,0.000738,0.555051,0,0.034931,7.172522,33506
Cyprus,CYP,2011,7.789403,0.030575,7.186093,0.000909,0.546043,0,0.025784,6.802461,33406
Cyprus,CYP,2012,7.264032,0.001202,6.734639,0.000549,0.504536,0,0.023107,6.280744,31981
Cyprus,CYP,2013,6.583978,0.001202,5.816801,0.000791,0.752294,0,0.01289,5.641952,30471
Cyprus,CYP,2014,6.952145,0.009148,5.956798,0.000407,0.973762,0,0.01203,5.906691,29894
Cyprus,CYP,2015,6.972964,0.014687,6.069755,0.000398,0.877127,0,0.010997,5.873058,31389
Cyprus,CYP,2016,7.375415,0.001951,6.476654,0.000394,0.883247,0,0.013169,6.157052,35245
Cyprus,CYP,2017,7.525365,0.011694,6.57434,0.000418,0.922877,0,0.016037,6.226911,37767
Cyprus,CYP,2018,7.342546,0.05385,6.420236,0.000223,0.848164,0,0.020074,6.024253,40261
Cyprus,CYP,2019,7.343176,0.068051,6.460511,0.000226,0.789212,0,0.025176,5.975717,44394
Cyprus,CYP,2020,7.269578,0.068052,6.299155,0.00022,0.882317,0,0.019833,5.874231,42569
Cyprus,CYP,2021,7.600422,0.201473,6.496579,0.00022,0.882317,0,0.019833,6.108741,47628
Czech Republic,CZE,1995,131.627143,94.833781,17.670686,15.630055,2.005014,0.362271,1.125335,12.764832,13943
Czech Republic,CZE,1996,135.004354,95.219197,18.032988,18.04149,2.116492,0.349971,1.244215,13.112755,14775
Czech Republic,CZE,1997,130.834167,90.922606,17.603135,18.435123,2.083359,0.344549,1.445395,12.728243,14908
Czech Republic,CZE,1998,125.427259,83.665577,19.307904,18.423628,2.067652,0.339947,1.622552,12.220314,15062
Czech Republic,CZE,1999,116.569943,75.615882,18.524563,18.474508,1.96291,0.313956,1.678124,11.373624,15496
Czech Republic,CZE,2000,127.155962,86.836246,18.11629,18.134411,1.936861,0.322435,1.809719,12.423993,16301
Czech Republic,CZE,2001,127.030014,84.798002,19.172562,19.299964,1.628836,0.331641,1.799009,12.417066,17698
Czech Republic,CZE,2002,123.94689,82.675708,19.234477,18.538867,1.403479,0.333972,1.760388,12.106352,18337
Czech Republic,CZE,2003,127.478649,83.968217,20.969221,18.97373,1.484852,0.322744,1.759886,12.439322,19592
Czech Republic,CZE,2004,128.247534,83.408028,21.99812,19.119756,1.626764,0.314484,1.780382,12.498543,20971
Czech Republic,CZE,2005,125.688561,80.603255,22.602097,18.759177,1.624534,0.313768,1.78573,12.226379,22065
Czech Republic,CZE,2006,126.566097,81.883526,22.407563,18.415319,1.748455,0.335792,1.775442,12.282229,23855
Czech Republic,CZE,2007,128.369906,83.626451,23.073623,17.459443,2.043081,0.303329,1.863979,12.417492,26208
Czech Republic,CZE,2008,122.912256,78.658338,22.887978,17.297588,1.996149,0.298041,1.774162,11.842875,27817
Czech Republic,CZE,2009,115.013223,73.285514,22.012917,16.31528,1.566075,0.259449,1.573987,11.036138,27573
Czech Republic,CZE,2010,117.482148,74.552782,21.15383,18.398426,1.469,0.266721,1.641389,11.226466,28042
Czech Republic,CZE,2011,115.185836,73.743722,20.917488,16.82475,1.664531,0.262402,1.772943,10.973864,29236
Czech Republic,CZE,2012,111.280674,70.748821,20.432937,16.624004,1.51715,0.265973,1.691788,10.587003,29477
Czech Republic,CZE,2013,106.711393,66.848675,19.786045,16.82618,1.331788,0.201347,1.717358,10.148924,31048
Czech Republic,CZE,2014,104.228848,64.879622,20.831922,15.112665,1.482727,0.2032,1.718712,9.91034,32811
Czech Republic,CZE,2015,104.995655,64.295744,21.350403,15.908707,1.558164,0.192151,1.690486,9.976974,34218
Czech Republic,CZE,2016,106.655719,64.708775,21.391062,17.008725,1.697599,0.158792,1.690767,10.131066,36628
Czech Republic,CZE,2017,107.747749,64.285837,22.163491,17.7136,1.728266,0.127356,1.7292,10.231187,39621
Czech Republic,CZE,2018,106.337972,63.553489,22.372277,16.64164,1.867543,0.104034,1.798989,10.09417,42016
Czech Republic,CZE,2019,101.012964,57.447407,22.487223,17.361777,1.977237,0.081281,1.658039,9.586619,46140
Czech Republic,CZE,2020,91.853879,49.846815,21.129351,17.430786,1.891029,0.052561,1.503336,8.722276,45675
Czech Republic,CZE,2021,97.138329,51.777952,23.232264,18.681187,1.891029,0.052561,1.503336,9.241807,50019
Denmark,DNK,1990,53.584858,24.005216,23.186911,4.350278,0.882403,0.34073,0.819319,10.415702,18230
Denmark,DNK,1991,64.200048,32.5699,24.286559,4.917327,1.087816,0.649547,0.6889,12.44591,19056
Denmark,DNK,1992,58.390817,27.133132,23.621034,5.167223,1.193413,0.67682,0.599195,11.282227,19819
Denmark,DNK,1993,60.637233,28.451488,23.99778,5.85112,1.206093,0.582017,0.548736,11.674983,20201
Denmark,DNK,1994,64.69811,30.577564,25.164686,6.545929,1.192196,0.574908,0.642827,12.409013,21657
Denmark,DNK,1995,61.614373,25.600004,26.024279,7.573576,1.203777,0.453629,0.759109,11.769256,22675
Denmark,DNK,1996,74.868583,35.136786,28.364089,8.908523,1.281947,0.497713,0.679526,14.244384,23717
Denmark,DNK,1997,65.468792,26.150118,27.142491,9.375381,1.342881,0.697472,0.760448,12.405543,24882
Denmark,DNK,1998,61.237958,22.219104,26.393218,10.18622,1.38983,0.522783,0.526804,11.55653,25802
Denmark,DNK,1999,58.652424,18.672011,26.257872,10.710962,1.354876,1.106327,0.550376,11.025194,26649
Denmark,DNK,2000,54.306122,15.657394,25.365901,10.639993,1.38526,0.72304,0.534534,10.168438,28648
Denmark,DNK,2001,55.896359,16.557831,25.60819,11.104576,1.387852,0.770498,0.467412,10.42697,29470
Denmark,DNK,2002,55.553625,16.537388,25.319603,11.096408,1.4163,0.673801,0.510125,10.328454,30669
Denmark,DNK,2003,60.645144,22.573276,24.39448,11.214438,1.329911,0.669545,0.463493,11.238168,30874
Denmark,DNK,2004,55.099645,17.281043,24.072277,11.153815,1.458926,0.751909,0.381676,10.174272,33029
Denmark,DNK,2005,51.534638,14.601613,23.885699,10.690007,1.363377,0.547737,0.446205,9.479704,34244
Denmark,DNK,2006,59.487502,22.005606,24.230801,10.88206,1.395466,0.531019,0.44255,10.899411,37404
Denmark,DNK,2007,54.709152,18.421879,24.168866,9.738138,1.407086,0.543359,0.429825,9.983928,39119
Denmark,DNK,2008,51.256206,16.133723,23.316689,9.826361,1.154749,0.387207,0.437477,9.314651,41474
Denmark,DNK,2009,48.851236,15.784477,22.295484,9.411788,0.764407,0.261499,0.333582,8.83953,40507
Denmark,DNK,2010,49.203676,15.351008,21.945465,10.569318,0.672224,0.352973,0.312688,8.864171,43045
Denmark,DNK,2011,44.248111,12.914962,20.915095,8.983264,0.861805,0.251864,0.32112,7.935435,44447
Denmark,DNK,2012,39.870932,10.078159,19.9524,8.413963,0.871083,0.217234,0.338094,7.11859,44762
Denmark,DNK,2013,41.772984,12.754866,19.57438,7.939518,0.867063,0.243547,0.39361,7.4258,46883
Denmark,DNK,2014,37.577747,10.143308,19.084692,6.816457,0.887302,0.250358,0.395631,6.65016,47881
Denmark,DNK,2015,35.227979,7.242452,19.582271,6.911255,0.931502,0.247145,0.313355,6.204517,48919
Denmark,DNK,2016,37.033259,8.413077,19.862587,7.014874,1.095455,0.273043,0.374224,6.489257,51814
Denmark,DNK,2017,34.78027,6.252826,20.02929,6.682384,1.193741,0.241398,0.380632,6.062149,55270
Denmark,DNK,2018,34.724976,6.361589,20.089621,6.478645,1.159742,0.232564,0.402815,6.021652,57231
Denmark,DNK,2019,30.955444,3.588381,19.69881,6.016661,1.129199,0.194717,0.327676,5.340941,60569
Denmark,DNK,2020,28.282029,3.142834,18.591156,4.792077,1.226954,0.126262,0.402746,4.85475,62701
Denmark,DNK,2021,29.576956,4.376753,18.665928,4.778313,1.226954,0.126262,0.402746,5.052228,69355
Estonia,EST,1995,18.066413,12.915185,3.494134,1.28909,0.347898,0.000046,0.020059,12.435796,6424
Estonia,EST,1996,19.042308,13.448292,3.791132,1.421962,0.361466,0.000051,0.019405,13.272954,6843
Estonia,EST,1997,18.684563,13.190953,3.68084,1.393055,0.396068,0.00005,0.023597,13.14435,7941
Estonia,EST,1998,16.94219,11.499491,3.647447,1.334247,0.403515,0.000047,0.057443,12.005971,8408
Estonia,EST,1999,15.955205,10.920188,3.325614,1.296046,0.361043,0.000046,0.052267,11.368171,8479
Estonia,EST,2000,15.500382,10.848638,2.72906,1.503341,0.373718,0.000053,0.045571,11.096455,9393
Estonia,EST,2001,15.900311,10.67863,3.181921,1.611393,0.379768,0.000057,0.048541,11.455597,10276
Estonia,EST,2002,15.383117,10.381148,3.232211,1.359874,0.356321,0.000048,0.053516,11.153329,11632
Estonia,EST,2003,17.278976,12.168204,3.174117,1.546916,0.335282,0.000055,0.054402,12.606318,13094
Estonia,EST,2004,17.342298,12.011994,3.17358,1.741538,0.364802,0.000062,0.050322,12.728479,14500
Estonia,EST,2005,17.109785,11.743136,3.204709,1.741067,0.372883,0.000064,0.047925,12.630298,16588
Estonia,EST,2006,16.454333,11.044037,3.21513,1.728618,0.413696,0.000065,0.052787,12.21818,19293
Estonia,EST,2007,19.966375,14.256835,3.322427,1.737002,0.596716,0.000065,0.053331,14.8939,22165
Estonia,EST,2008,17.890232,12.321859,3.237172,1.681875,0.602722,0.000062,0.046542,13.380767,22781
Estonia,EST,2009,14.440645,10.019982,2.914425,1.223858,0.257,0.000043,0.025338,10.820594,20460
Estonia,EST,2010,19.002517,14.260449,3.066222,1.327925,0.310433,0.000046,0.037442,14.271136,21587
Estonia,EST,2011,18.984222,14.181459,3.156393,1.190208,0.416119,0.000041,0.040001,14.301497,24611
Estonia,EST,2012,17.794827,12.602224,3.241552,1.27492,0.407444,0.000044,0.268643,13.453594,26193
Estonia,EST,2013,19.697905,14.532069,3.253254,1.212138,0.39905,0.000045,0.30135,14.945504,27785
Estonia,EST,2014,18.860397,14.071926,3.293512,1.021995,0.421884,0.000035,0.051045,14.347679,29376
Estonia,EST,2015,15.8469,11.263031,3.396913,0.915042,0.205612,0.000031,0.066271,12.054018,29768
Estonia,EST,2016,17.559353,12.752646,3.503724,1.051739,0.185181,0.000036,0.066026,13.343724,31945
Estonia,EST,2017,18.762487,13.87706,3.571821,0.922599,0.306764,0.000032,0.084211,14.240447,34553
Estonia,EST,2018,17.935074,13.06273,3.503322,0.986677,0.297762,0.000034,0.084549,13.565103,37201
Estonia,EST,2019,12.38019,7.775731,3.315348,0.914391,0.295485,0.000032,0.079203,9.329183,40650
Estonia,EST,2020,9.34301,5.335555,3.111814,0.809566,0.020121,0.000028,0.065924,7.027757,40691
Estonia,EST,2021,10.449021,6.221633,3.226733,0.914581,0.020121,0.000028,0.065924,7.864087,44276
Finland,FIN,1990,56.914337,22.131907,27.658059,5.152646,0.729179,0.111493,1.131052,11.413581,18135
Finland,FIN,1991,55.18876,21.38824,26.808258,5.38357,0.568881,0.103462,0.93635,11.007253,17550
Finland,FIN,1992,54.265059,20.677522,26.654063,5.574695,0.473455,0.109842,0.77548,10.762348,17260
Finland,FIN,1993,56.313366,23.400686,25.604295,5.821841,0.361323,0.156894,0.968327,11.114615,17446
Finland,FIN,1994,61.732669,27.593213,26.406872,6.295258,0.363592,0.06643,1.007304,12.131825,18446
Finland,FIN,1995,58.115518,24.657018,25.591172,6.509337,0.377933,0.074597,0.90546,11.37748,19555
Finland,FIN,1996,64.033059,29.756941,26.030928,6.789215,0.381418,0.064758,1.0098,12.494943,20060
Finland,FIN,1997,62.696172,28.497131,26.015385,6.646342,0.449988,0.103224,0.984101,12.197834,21782
Finland,FIN,1998,59.351464,23.71752,26.57104,7.591387,0.447847,0.063936,0.959735,11.516631,23568
Finland,FIN,1999,58.866897,23.035742,26.72216,7.571017,0.478644,0.05515,1.004184,11.396186,24762
Finland,FIN,2000,57.009923,21.985056,25.820298,7.715635,0.504844,0.058479,0.925612,11.013837,26777
Finland,FIN,2001,62.513736,26.124685,26.442807,8.389881,0.503631,0.052955,0.999777,12.049675,27801
Finland,FIN,2002,65.04097,28.3046,26.804666,8.339674,0.484866,0.061502,1.045662,12.506445,28596
Finland,FIN,2003,72.654324,35.015387,26.923379,9.230054,0.466621,0.056022,0.962862,13.937172,29046
Finland,FIN,2004,68.939111,31.638443,26.911409,8.868951,0.528846,0.055037,0.936424,13.186161,31199
Finland,FIN,2005,57.047316,21.033608,26.355567,8.121729,0.542212,0.070422,0.923778,10.874294,32048
Finland,FIN,2006,68.37069,31.583569,26.451024,8.687111,0.573898,0.058224,1.016864,12.982801,34448
Finland,FIN,2007,66.759835,30.347012,26.644071,8.117507,0.605468,0.08091,0.964868,12.623135,37844
Finland,FIN,2008,58.620999,23.673561,24.939108,8.359042,0.619774,0.097135,0.932379,11.032776,40081
Finland,FIN,2009,55.905073,22.893733,24.190767,7.498413,0.38528,0.074715,0.862164,10.471438,37968
Finland,FIN,2010,64.080758,29.140657,25.126744,8.272525,0.525706,0.096411,0.918716,11.948074,38950
Finland,FIN,2011,56.637171,24.079079,23.761772,7.252456,0.557828,0.087792,0.898243,10.511401,40846
Finland,FIN,2012,51.145686,19.592491,23.668124,6.461504,0.497163,0.101813,0.824592,9.447177,40739
Finland,FIN,2013,51.703752,21.358095,22.836903,6.063857,0.481772,0.079154,0.883971,9.506337,41326
Finland,FIN,2014,47.595831,19.324992,21.54024,5.392475,0.468797,0.08373,0.785597,8.714887,41540
Finland,FIN,2015,44.099095,16.840545,21.280789,4.723437,0.462146,0.108521,0.683658,8.048072,42262
Finland,FIN,2016,47.181861,18.658283,22.862838,4.207125,0.553242,0.104111,0.796262,8.585984,44562
Finland,FIN,2017,44.577796,17.087034,22.126732,3.88629,0.603658,0.146588,0.727494,8.093076,47235
Finland,FIN,2018,45.796461,17.922401,22.100755,4.411671,0.601681,0.090786,0.669166,8.303288,49243
Finland,FIN,2019,42.381841,15.255686,21.581214,4.310229,0.583481,0.065145,0.586086,7.675732,52276
Finland,FIN,2020,37.595927,11.871713,20.139138,4.361261,0.569667,0.07634,0.577809,6.799194,53285
Finland,FIN,2021,37.602328,12.291231,19.82569,4.26656,0.569667,0.07576,0.57342,6.792338,56785
France,FRA,1990,393.422903,80.233081,233.957341,59.116116,10.794633,4.304655,5.017077,6.973989,17497
France,FRA,1991,418.367114,85.819388,246.15814,66.833857,10.247398,4.405189,4.903141,7.385745,18208
France,FRA,1992,406.64833,77.786511,242.982164,67.847507,9.208047,4.403141,4.42096,7.151238,18824
France,FRA,1993,388.080145,62.979498,239.877324,68.075975,8.454319,4.20198,4.49105,6.802012,19109
France,FRA,1994,381.908894,61.697732,234.707759,67.666057,8.626637,4.462943,4.747767,6.673221,19916
France,FRA,1995,386.261878,62.839667,236.857191,68.821155,8.484753,4.344043,4.915068,6.726916,20734
France,FRA,1996,401.373092,65.205001,242.578672,75.976559,8.290355,4.513779,4.808726,6.96548,21311
France,FRA,1997,393.94516,61.184029,240.083975,75.237471,7.964671,4.458723,5.01629,6.811022,22241
France,FRA,1998,413.634368,71.180306,247.420935,77.063346,8.529548,4.376759,5.063475,7.121762,23323
France,FRA,1999,412.183132,66.275097,247.828575,80.854972,8.229143,4.06967,4.925675,7.063711,24270
France,FRA,2000,406.828906,65.574517,239.492827,84.321034,8.392547,4.211911,4.836071,6.934727,26076
France,FRA,2001,411.613943,56.039931,249.737546,88.530828,8.480744,4.174089,4.650806,6.974761,27430
France,FRA,2002,407.790504,58.50608,244.198443,88.012542,8.464964,3.929538,4.678935,6.868307,28437
France,FRA,2003,412.534615,59.12547,244.834575,91.651093,8.379289,3.891142,4.653045,6.906858,28117
France,FRA,2004,413.779944,58.172907,244.831604,93.223768,8.869265,3.917479,4.764921,6.883891,29021
France,FRA,2005,416.165831,62.003628,241.881232,94.932763,8.905855,3.92014,4.522213,6.877628,30536
France,FRA,2006,406.462363,59.448733,236.758059,92.326064,9.094903,4.218751,4.615853,6.672161,32547
France,FRA,2007,396.660526,61.345367,227.717663,89.253092,9.251525,4.514828,4.578051,6.467708,34197
France,FRA,2008,390.777557,56.163627,224.45137,92.28046,8.661312,4.790286,4.430502,6.331354,35192
France,FRA,2009,371.045218,45.185605,219.270719,90.711959,7.47417,4.506531,3.896234,5.975608,34810
France,FRA,2010,376.645427,49.08537,215.705567,96.035487,7.675915,4.108102,4.034987,6.031677,36066
France,FRA,2011,354.602482,41.969869,208.866801,87.791113,7.836089,3.877632,4.260978,5.648761,37675
France,FRA,2012,356.912578,46.66766,204.8763,90.609028,7.29191,3.307063,4.160618,5.658864,37841
France,FRA,2013,358.623337,49.416611,203.431456,91.302161,7.099684,3.05069,4.322735,5.662309,39773
France,FRA,2014,327.107281,39.271215,197.494522,76.368623,6.766749,2.957698,4.248473,5.144127,40395
France,FRA,2015,331.579994,37.740819,199.148404,81.391098,6.408841,2.857876,4.032957,5.196383,41061
France,FRA,2016,334.43978,35.794215,196.489679,89.032655,6.438147,2.868307,3.816777,5.226494,42984
France,FRA,2017,337.457549,39.789541,195.653951,89.137376,6.291276,2.816149,3.769256,5.26093,44528
France,FRA,2018,322.526821,34.96638,189.343208,84.769711,6.495119,2.905288,4.047116,5.017701,46397
France,FRA,2019,316.386776,29.29436,187.698122,86.356429,6.588367,2.504862,3.944637,4.912857,51120
France,FRA,2020,280.031523,23.826985,164.451417,80.040967,5.994268,2.130951,3.586935,4.342917,49463
France,FRA,2021,305.96371,28.877789,179.745984,85.58048,5.994268,2.14858,3.616609,4.741312,52443
Georgia,GEO,2010,6.208043,0.798283,2.761035,2.321613,0.327112,0,,1.618013,7712
Georgia,GEO,2011,7.804526,1.077216,2.707696,3.451488,0.568126,0,,2.042181,8564
Georgia,GEO,2012,8.25448,1.179808,2.718688,3.770256,0.583059,0.00267,,2.169744,10060
Georgia,GEO,2013,8.012551,1.205456,2.6564,3.528432,0.61901,0.003252,,2.11635,10797
Georgia,GEO,2014,8.938684,1.172003,2.83112,4.310774,0.620502,0.004286,,2.368343,11771
Georgia,GEO,2015,9.75618,1.110606,3.218192,4.750316,0.671256,0.005809,,2.587069,12270
Georgia,GEO,2016,10.06768,1.033248,3.876512,4.462752,0.690337,0.004832,,2.669686,13065
Georgia,GEO,2017,10.172526,1.157824,3.528432,4.700912,0.785358,0,,2.696924,13719
Georgia,GEO,2018,10.062534,1.20912,3.418512,4.678928,0.755974,0,,2.667462,15022
Georgia,GEO,2019,10.920173,0.974624,3.587056,5.301808,1.056685,0,,2.895975,16770
Georgia,GEO,2020,10.690587,1.001849,3.35464,5.27262,1.056685,0.004794,,2.838778,16791
Georgia,GEO,2021,11.009796,0.527202,3.384559,6.03902,1.056685,0.002331,,2.929711,18916
Germany,DEU,1991,1013.824095,504.058363,352.174663,130.161891,13.741151,3.619014,10.069013,12.704246,21069
Germany,DEU,1992,965.541817,454.324533,353.960905,129.383593,14.444,3.539761,9.889026,12.03842,21840
Germany,DEU,1993,955.819934,430.790061,360.998807,136.302146,14.531254,3.317362,9.880304,11.86271,21997
Germany,DEU,1994,939.492314,418.19707,350.052061,142.162168,15.340627,3.219887,10.520501,11.615574,22969
Germany,DEU,1995,938.613565,406.059831,350.352795,152.984341,15.562397,3.059623,10.594579,11.570215,23722
Germany,DEU,1996,958.700377,400.626928,360.038099,169.970819,14.811078,3.212688,10.040766,11.792007,24293
Germany,DEU,1997,930.870087,386.878583,352.402027,162.892045,15.274969,3.238729,10.183734,11.430683,24802
Germany,DEU,1998,922.812222,377.494523,351.197603,165.392745,15.544564,3.16761,10.015177,11.319463,25632
Germany,DEU,1999,895.352121,360.066312,340.727569,165.641747,15.771092,3.1125,10.032901,10.978242,26739
Germany,DEU,2000,899.351824,373.473132,331.125243,166.433444,15.252878,2.991838,10.07529,11.027999,27722
Germany,DEU,2001,916.144477,376.533195,339.732989,173.813082,13.504016,2.968838,9.592357,11.239028,28970
Germany,DEU,2002,899.449765,375.799127,325.00172,173.623112,12.822649,2.965213,9.237945,11.04386,29843
Germany,DEU,2003,900.627666,379.536724,320.45557,174.872568,13.507148,3.002408,9.253248,11.071456,30671
Germany,DEU,2004,886.637162,375.990449,311.160949,173.357043,14.068338,2.927693,9.132691,10.910219,32171
Germany,DEU,2005,866.30277,363.239675,304.818223,173.429605,13.049804,2.953296,8.812165,10.667155,32764
Germany,DEU,2006,877.938802,369.596095,304.553748,178.395732,13.340261,3.068642,8.984325,10.815009,35264
Germany,DEU,2007,851.222968,379.386987,270.76992,174.440529,14.449074,2.988342,9.188116,10.485129,37496
Germany,DEU,2008,854.508174,356.220854,292.852668,179.833964,13.578516,2.944403,9.07777,10.521235,39078
Germany,DEU,2009,789.89998,317.904574,281.751205,167.411633,12.559007,2.574876,7.698685,9.720576,38203
Germany,DEU,2010,832.540983,343.363951,281.83344,184.003635,12.431492,2.581308,8.327157,10.237197,40457
Germany,DEU,2011,808.911525,344.697883,271.122024,168.410508,13.393265,2.672588,8.615257,9.934635,43384
Germany,DEU,2012,813.693048,349.803212,271.558844,168.062225,13.288641,2.657051,8.323075,9.978385,44234
Germany,DEU,2013,831.207653,356.889616,280.001778,170.536123,12.502979,2.688788,8.588369,10.176318,45949
Germany,DEU,2014,792.255427,344.850129,270.940421,152.270963,12.904592,2.478249,8.811073,9.678314,48061
Germany,DEU,2015,795.55657,341.018336,273.407683,157.455432,12.625554,2.373714,8.675851,9.693253,48784
Germany,DEU,2016,800.339834,329.445089,277.783622,169.467961,12.662714,2.343803,8.636644,9.720952,51859
Germany,DEU,2017,785.616471,310.763015,279.180926,171.412164,13.408148,2.266922,8.585296,9.50829,54551
Germany,DEU,2018,754.408432,295.67355,265.224228,169.548548,13.227901,2.007493,8.726712,9.100585,56834
Germany,DEU,2019,707.149948,240.086494,270.910415,172.478938,13.28664,2.028361,8.3591,8.504699,59953
Germany,DEU,2020,639.381013,197.357678,251.383941,167.628086,13.357491,1.814935,7.838883,7.672972,59444
Germany,DEU,2021,674.753566,230.221049,248.200624,173.484052,13.233969,1.807425,7.806447,8.089741,63548
Greece,GRC,1995,86.963204,40.427144,39.133523,0.193883,6.356392,0.022554,0.829708,8.106245,15208
Greece,GRC,1996,89.114955,39.230055,42.475537,0.207611,6.374251,0.024955,0.802545,8.248478,15772
Greece,GRC,1997,93.801558,42.628769,43.466476,0.42803,6.407695,0.022653,0.847935,8.625214,16626
Greece,GRC,1998,98.621793,44.556203,45.109689,1.645493,6.383235,0.015608,0.911564,9.015222,17432
Greece,GRC,1999,97.934815,43.083834,44.716435,2.848433,6.366364,0.000847,0.918902,8.908136,17758
Greece,GRC,2000,102.973167,45.851395,45.632758,3.982331,6.536763,0.013966,0.955953,9.328877,18816
Greece,GRC,2001,105.361862,47.019609,46.859866,3.922968,6.565919,0.009829,0.983671,9.515908,20306
Greece,GRC,2002,105.00051,45.544278,47.893894,4.240238,6.313267,0.009631,0.999202,9.462389,21985
Greece,GRC,2003,109.066728,45.615895,51.337949,4.756901,6.368129,0.007026,0.980828,9.816557,23256
Greece,GRC,2004,109.485277,47.093906,49.782866,5.244634,6.363901,0.006847,0.993123,9.850147,24829
Greece,GRC,2005,113.888965,46.604027,53.967699,5.384885,6.791115,0.005591,1.135648,10.247852,25004
Greece,GRC,2006,112.419545,42.793817,55.700471,6.283828,6.599218,0.005621,1.036589,10.122331,28082
Greece,GRC,2007,114.545692,45.192546,54.068922,7.80808,6.406631,0.004575,1.064938,10.327347,28897
Greece,GRC,2008,111.080374,43.285276,52.724511,8.109119,6.053533,0.003551,0.904383,10.031078,30441
Greece,GRC,2009,104.319843,42.242941,50.12785,6.623295,4.581723,0.004435,0.739599,9.436017,29948
Greece,GRC,2010,97.35415,41.259858,44.001639,7.166043,4.208597,0.005968,0.712046,8.823279,27842
Greece,GRC,2011,94.505232,42.079615,40.500829,8.810981,2.430426,0.005241,0.67814,8.587696,25692
Greece,GRC,2012,91.392589,43.256951,36.298463,8.094044,3.099303,0.004955,0.638873,8.335975,24583
Greece,GRC,2013,81.71326,37.290713,32.912506,7.335771,3.638957,0.004072,0.531241,7.486667,25731
Greece,GRC,2014,78.639618,35.227168,33.490286,5.55904,3.821925,0.003746,0.537453,7.239238,26450
Greece,GRC,2015,74.927631,29.948851,34.983654,6.034755,3.467281,0.003639,0.489452,6.93348,26615
Greece,GRC,2016,71.364164,23.593526,35.577483,7.912128,3.772241,0.009366,0.49942,6.638686,27505
Greece,GRC,2017,74.84505,26.019318,35.035226,9.53608,3.68521,0.007707,0.561509,6.999949,28682
Greece,GRC,2018,71.78199,24.851033,33.840597,9.071745,3.419473,0.010971,0.58817,6.750697,29792
Greece,GRC,2019,65.756232,17.874125,33.943412,9.998173,3.360215,0.009042,0.571265,6.218657,31927
Greece,GRC,2020,55.610277,10.129119,31.071229,11.042299,2.977784,0.005171,0.384674,5.290054,29533
Greece,GRC,2021,56.309279,9.775375,31.013853,12.152421,2.977784,0.005171,0.384674,5.390839,33307
Hungary,HUN,1995,61.391314,18.389328,19.759136,20.91053,1.18584,0.264485,0.881995,5.944641,9216
Hungary,HUN,1996,63.024782,18.874845,18.459569,23.528654,1.110503,0.258735,0.792477,6.114004,9384
Hungary,HUN,1997,61.623559,18.317739,18.684736,22.435569,1.173869,0.21126,0.800385,5.990885,9844
Hungary,HUN,1998,61.163666,17.1825,19.296673,22.464834,1.221699,0.186412,0.811548,5.960809,10415
Hungary,HUN,1999,61.663743,17.561258,19.154319,22.75946,1.22444,0.167104,0.797162,6.027586,10892
Hungary,HUN,2000,58.365151,16.473463,17.46133,22.205794,1.353058,0.189145,0.682362,5.720921,11869
